Entry	Reviewed	Entry Name	Gene Names	EC number	Gene Ontology (GO)	Organism (ID)
Q88QR6	reviewed	TRPC_PSEPK	trpC PP_0422	4.1.1.48	indole-3-glycerol-phosphate synthase activity [GO:0004425]; tryptophan biosynthetic process [GO:0000162]	160488
Q88QR7	reviewed	TRPD_PSEPK	trpD PP_0421	2.4.2.18	anthranilate phosphoribosyltransferase activity [GO:0004048]; magnesium ion binding [GO:0000287]; tryptophan biosynthetic process [GO:0000162]	160488
Q88QS1	unreviewed	Q88QS1_PSEPK	trpE PP_0417	4.1.3.27	anthranilate synthase activity [GO:0004049]; metal ion binding [GO:0046872]; tryptophan biosynthetic process [GO:0000162]	160488
Q88QS2	reviewed	GPH_PSEPK	PP_0416	3.1.3.18	metal ion binding [GO:0046872]; phosphoglycolate phosphatase activity [GO:0008967]; carbohydrate metabolic process [GO:0005975]; glycolate biosynthetic process [GO:0046295]	160488
Q88QS7	unreviewed	Q88QS7_PSEPK	potA PP_0411	7.6.2.11	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type putrescine transporter activity [GO:0015594]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	160488
Q88QS9	unreviewed	Q88QS9_PSEPK	PP_0409	2.7.13.3	cytoplasm [GO:0005737]; membrane [GO:0016020]; 4 iron, 4 sulfur cluster binding [GO:0051539]; phosphorelay sensor kinase activity [GO:0000155]; protein dimerization activity [GO:0046983]	160488
Q88QT8	reviewed	APAH_PSEPK	apaH PP_0399	3.6.1.41	bis(5'-nucleosyl)-tetraphosphatase (symmetrical) activity [GO:0008803]	160488
Q88QT9	reviewed	GLPE_PSEPK	glpE PP_0398	2.8.1.1	cytoplasm [GO:0005737]; thiosulfate sulfurtransferase activity [GO:0004792]; glycerol metabolic process [GO:0006071]	160488
Q88QU3	unreviewed	Q88QU3_PSEPK	PP_0393	2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity [GO:0003848]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]	160488
Q88QU4	unreviewed	Q88QU4_PSEPK	folB PP_0392	4.1.2.25	dihydroneopterin aldolase activity [GO:0004150]; folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]	160488
Q88QU7	unreviewed	Q88QU7_PSEPK	rpoD PP_0387		cytoplasm [GO:0005737]; DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]	160488
Q88QV1	unreviewed	Q88QV1_PSEPK	davB PP_0383	1.13.12.3	lysine 2-monooxygenase activity [GO:0050067]; tryptophan 2-monooxygenase activity [GO:0050361]; auxin biosynthetic process [GO:0009851]	160488
Q88QV3	reviewed	PQQF_PSEPK	pqqF PP_0381	3.4.24.-	metalloendopeptidase activity [GO:0004222]; zinc ion binding [GO:0008270]; proteolysis [GO:0006508]; pyrroloquinoline quinone biosynthetic process [GO:0018189]	160488
Q88QV4	reviewed	PQQA_PSEPK	pqqA PP_0380		pyrroloquinoline quinone biosynthetic process [GO:0018189]	160488
Q88QV5	reviewed	PQQB_PSEPK	pqqB PP_0379		pyrroloquinoline quinone biosynthetic process [GO:0018189]	160488
Q88QV6	reviewed	PQQC_PSEPK	pqqC PP_0378	1.3.3.11	pyrroloquinoline-quinone synthase activity [GO:0033732]; pyrroloquinoline quinone biosynthetic process [GO:0018189]; sulfur compound metabolic process [GO:0006790]	160488
Q88QW2	unreviewed	Q88QW2_PSEPK	aruC PP_0372	2.6.1.11; 2.6.1.13	N2-acetyl-L-ornithine:2-oxoglutarate 5-aminotransferase activity [GO:0003992]; ornithine aminotransferase activity [GO:0004587]; pyridoxal phosphate binding [GO:0030170]	160488
Q88QW9	unreviewed	Q88QW9_PSEPK	bioC PP_0365	2.1.1.197	carboxyl-O-methyltransferase activity [GO:0010340]; malonyl-CoA methyltransferase activity [GO:0102130]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; biotin biosynthetic process [GO:0009102]; methylation [GO:0032259]	160488
Q88QY4	unreviewed	Q88QY4_PSEPK	PP_0350		cell outer membrane [GO:0009279]; siderophore-iron transmembrane transporter activity [GO:0015343]; signaling receptor activity [GO:0038023]	160488
Q88QZ0	unreviewed	Q88QZ0_PSEPK	waaP PP_0344	2.7.1.-	ATP binding [GO:0005524]; kinase activity [GO:0016301]; lipopolysaccharide core region biosynthetic process [GO:0009244]	160488
Q88QZ2	unreviewed	Q88QZ2_PSEPK	waaC PP_0342	2.4.99.23	plasma membrane [GO:0005886]; lipopolysaccharide heptosyltransferase activity [GO:0008920]; lipopolysaccharide core region biosynthetic process [GO:0009244]	160488
Q88QZ3	unreviewed	Q88QZ3_PSEPK	waaF PP_0341	2.4.99.24	glycosyltransferase activity [GO:0016757]; lipopolysaccharide biosynthetic process [GO:0009103]	160488
Q88QZ5	unreviewed	Q88QZ5_PSEPK	aceE PP_0339	1.2.4.1	metal ion binding [GO:0046872]; pyruvate dehydrogenase (acetyl-transferring) activity [GO:0004739]	160488
Q88QZ6	unreviewed	Q88QZ6_PSEPK	aceF PP_0338	2.3.1.12	cytoplasm [GO:0005737]; pyruvate dehydrogenase complex [GO:0045254]; dihydrolipoyllysine-residue acetyltransferase activity [GO:0004742]; oxidoreductase activity [GO:0016491]; glycolytic process [GO:0006096]	160488
Q88R07	unreviewed	Q88R07_PSEPK	purU-I purU PP_0327	3.5.1.10	formyltetrahydrofolate deformylase activity [GO:0008864]; 'de novo' IMP biosynthetic process [GO:0006189]; one-carbon metabolic process [GO:0006730]	160488
Q88R11	unreviewed	Q88R11_PSEPK	soxB PP_0323	1.5.3.24	sarcosine oxidase activity [GO:0008115]; tetrahydrofolate metabolic process [GO:0046653]	160488
Q88R13	unreviewed	Q88R13_PSEPK	ltaE PP_0321	4.1.2.48	L-allo-threonine aldolase activity [GO:0008732]; threonine catabolic process [GO:0006567]	160488
Q88R17	unreviewed	Q88R17_PSEPK	PP_0317		membrane [GO:0016020]; transmembrane signaling receptor activity [GO:0004888]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]	160488
Q88R37	unreviewed	Q88R37_PSEPK	tdcG-I PP_0297	4.3.1.17	4 iron, 4 sulfur cluster binding [GO:0051539]; L-serine ammonia-lyase activity [GO:0003941]; metal ion binding [GO:0046872]; gluconeogenesis [GO:0006094]	160488
Q88R38	unreviewed	Q88R38_PSEPK	cbcX PP_0296	3.6.3.32	ATP-binding cassette (ABC) transporter complex [GO:0043190]; periplasmic space [GO:0042597]; choline binding [GO:0033265]; hydrolase activity [GO:0016787]; transmembrane transporter activity [GO:0022857]; choline transport [GO:0015871]	160488
Q88R39	unreviewed	Q88R39_PSEPK	cbcW PP_0295	3.6.3.32	plasma membrane [GO:0005886]; hydrolase activity [GO:0016787]; transmembrane transport [GO:0055085]	160488
Q88R42	reviewed	HIS4_PSEPK	hisA PP_0292	5.3.1.16	cytoplasm [GO:0005737]; 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity [GO:0003949]; L-histidine biosynthetic process [GO:0000105]	160488
Q88R45	reviewed	HIS7_PSEPK	hisB PP_0289	4.2.1.19	cytoplasm [GO:0005737]; imidazoleglycerol-phosphate dehydratase activity [GO:0004424]; L-histidine biosynthetic process [GO:0000105]	160488
Q88R48	unreviewed	Q88R48_PSEPK	mutY PP_0286	3.2.2.31	4 iron, 4 sulfur cluster binding [GO:0051539]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; purine-specific mismatch base pair DNA N-glycosylase activity [GO:0000701]; base-excision repair [GO:0006284]	160488
Q88R54	unreviewed	Q88R54_PSEPK	PP_0280		ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transporter activity [GO:0022857]; amino acid transport [GO:0006865]	160488
Q88R63	unreviewed	Q88R63_PSEPK	gltR-I PP_0271		cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]	160488
Q88R64	unreviewed	Q88R64_PSEPK	PP_0270	2.7.13.3	membrane [GO:0016020]; phosphorelay sensor kinase activity [GO:0000155]	160488
Q88R67	unreviewed	Q88R67_PSEPK	PP_0267		cell outer membrane [GO:0009279]; siderophore-iron transmembrane transporter activity [GO:0015343]; signaling receptor activity [GO:0038023]	160488
Q88R68	reviewed	AGUA_PSEPK	aguA PP_0266	3.5.3.12	agmatine deiminase activity [GO:0047632]; protein-arginine deiminase activity [GO:0004668]; putrescine biosynthetic process from arginine [GO:0033388]	160488
Q88R70	unreviewed	Q88R70_PSEPK	PP_0264	2.7.13.3	plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]	160488
Q88R71	unreviewed	Q88R71_PSEPK	dctD-I PP_0263		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; sequence-specific DNA binding [GO:0043565]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	160488
Q88R73	unreviewed	Q88R73_PSEPK	cysQ PP_0261	3.1.3.7	plasma membrane [GO:0005886]; 3'(2'),5'-bisphosphate nucleotidase activity [GO:0008441]; magnesium ion binding [GO:0000287]; sulfur compound metabolic process [GO:0006790]	160488
Q88R77	unreviewed	Q88R77_PSEPK	fdhD PP_0257		cytoplasm [GO:0005737]; sulfur carrier activity [GO:0097163]; sulfurtransferase activity [GO:0016783]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]	160488
Q88R81	reviewed	HSLO_PSEPK	hslO PP_0252		cytoplasm [GO:0005737]; unfolded protein binding [GO:0051082]; protein folding [GO:0006457]	160488
Q88R83	unreviewed	Q88R83_PSEPK	hslR PP_0250		DNA binding [GO:0003677]; ribosomal large subunit binding [GO:0043023]; single-stranded RNA binding [GO:0003727]; cellular response to heat [GO:0034605]	160488
Q88R85	reviewed	RIMK_PSEPK	rimK PP_0248	6.3.2.-	acid-amino acid ligase activity [GO:0016881]; ATP binding [GO:0005524]; metal ion binding [GO:0046872]; protein modification process [GO:0036211]; translation [GO:0006412]	160488
Q88R86	unreviewed	Q88R86_PSEPK	envZ PP_0247	2.7.13.3	membrane [GO:0016020]; phosphorelay sensor kinase activity [GO:0000155]	160488
Q88R87	unreviewed	Q88R87_PSEPK	ompR PP_0246		DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	160488
Q88R90	reviewed	GSH1_PSEPK	gshA PP_0243	6.3.2.2	ATP binding [GO:0005524]; glutamate-cysteine ligase activity [GO:0004357]; glutathione biosynthetic process [GO:0006750]	160488
Q88R95	reviewed	SSUD_PSEPK	ssuD PP_0238	1.14.14.5	alkanesulfonate monooxygenase activity [GO:0008726]	160488
Q88R97	reviewed	SSUE_PSEPK	ssuE PP_0236	1.5.1.38	FMN reductase (NAD(P)H) activity [GO:0008752]; FMN reductase (NADPH) activity [GO:0052873]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; alkanesulfonate catabolic process [GO:0046306]	160488
Q88RA2	unreviewed	Q88RA2_PSEPK	tauC PP_0231	3.6.3.36	plasma membrane [GO:0005886]; hydrolase activity [GO:0016787]; cellular response to sulfur starvation [GO:0010438]; transmembrane transport [GO:0055085]	160488
Q88RC0	reviewed	DAVD_PSEPK	davD PP_0213	1.2.1.-	glutarate-semialdehyde dehydrogenase (NADP+) activity [GO:0102810]; succinate-semialdehyde dehydrogenase [NAD(P)+] activity [GO:0009013]; gamma-aminobutyric acid catabolic process [GO:0009450]; L-lysine catabolic process [GO:0019477]	160488
Q88RD5	unreviewed	Q88RD5_PSEPK	PP_0197		plasma membrane [GO:0005886]; mechanosensitive monoatomic ion channel activity [GO:0008381]	160488
Q88RE0	unreviewed	Q88RE0_PSEPK	fkl PP_0192	5.2.1.8	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding [GO:0006457]	160488
Q88RE4	unreviewed	Q88RE4_PSEPK	hemD PP_0187	4.2.1.75	uroporphyrinogen-III synthase activity [GO:0004852]; protoporphyrinogen IX biosynthetic process [GO:0006782]; uroporphyrinogen III biosynthetic process [GO:0006780]	160488
Q88RF0	unreviewed	Q88RF0_PSEPK	PP_0180		high-affinity iron permease complex [GO:0033573]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion transmembrane transporter activity [GO:0005381]; metal ion binding [GO:0046872]	160488
Q88RG3	unreviewed	Q88RG3_PSEPK	paxB PP_0167		membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled lipid transmembrane transporter activity [GO:0034040]; peptidase activity [GO:0008233]; proteolysis [GO:0006508]	160488
Q88RG4	unreviewed	Q88RG4_PSEPK	PP_0166		plasma membrane [GO:0005886]; protein secretion [GO:0009306]	160488
Q88RH2	unreviewed	Q88RH2_PSEPK	gcdH PP_0158	1.3.8.6	flavin adenine dinucleotide binding [GO:0050660]; glutaryl-CoA dehydrogenase activity [GO:0004361]	160488
Q88RH4	unreviewed	Q88RH4_PSEPK	pntB PP_0155	7.1.1.1	plasma membrane [GO:0005886]; NADP binding [GO:0050661]; oxidoreductase activity [GO:0016491]; proton-translocating NAD(P)+ transhydrogenase activity [GO:0008750]	160488
Q88RH5	unreviewed	Q88RH5_PSEPK	scpC PP_0154	2.8.3.-	acetate CoA-transferase activity [GO:0008775]; acetate metabolic process [GO:0006083]; acetyl-CoA metabolic process [GO:0006084]	160488
Q88RJ7	unreviewed	Q88RJ7_PSEPK	kinB PP_0132	2.7.13.3	membrane [GO:0016020]; phosphorelay sensor kinase activity [GO:0000155]	160488
Q88RJ8	unreviewed	Q88RJ8_PSEPK	PP_0131	3.1.4.52	plasma membrane [GO:0005886]; cyclic-guanylate-specific phosphodiesterase activity [GO:0071111]	160488
Q88RK2	unreviewed	Q88RK2_PSEPK	dsbA PP_0127		periplasmic space [GO:0042597]; disulfide oxidoreductase activity [GO:0015036]	160488
Q88RK3	unreviewed	Q88RK3_PSEPK	cc PP_0126		periplasmic space [GO:0042597]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]	160488
Q88RK5	reviewed	ENGB_PSEPK	engB PP_0124		GTP binding [GO:0005525]; metal ion binding [GO:0046872]; division septum assembly [GO:0000917]	160488
Q88RK6	unreviewed	Q88RK6_PSEPK	polA PP_0123	2.7.7.7	3'-5' exonuclease activity [GO:0008408]; 5'-3' exonuclease activity [GO:0008409]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; DNA repair [GO:0006281]; DNA-templated DNA replication [GO:0006261]	160488
Q88RK8	unreviewed	Q88RK8_PSEPK	thrB PP_0121	2.7.1.39	ATP binding [GO:0005524]; homoserine kinase activity [GO:0004413]; threonine biosynthetic process [GO:0009088]	160488
Q88RK9	unreviewed	Q88RK9_PSEPK	PP_0120		periplasmic space [GO:0042597]; metal ion binding [GO:0046872]; cell adhesion [GO:0007155]; zinc ion transport [GO:0006829]	160488
Q88RL0	unreviewed	Q88RL0_PSEPK	fur PP_0119		cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]	160488
Q88RL2	unreviewed	Q88RL2_PSEPK	znuB PP_0117		ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transport [GO:0055085]; zinc ion transport [GO:0006829]	160488
Q88RM3	unreviewed	Q88RM3_PSEPK	PP_0106	7.1.1.9	plasma membrane [GO:0005886]; cytochrome-c oxidase activity [GO:0004129]; aerobic electron transport chain [GO:0019646]	160488
Q88RM4	unreviewed	Q88RM4_PSEPK	PP_0105		plasma membrane [GO:0005886]; copper ion binding [GO:0005507]	160488
Q88RM9	unreviewed	Q88RM9_PSEPK	cynT PP_0100	4.2.1.1	carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]; carbon utilization [GO:0015976]	160488
Q88RN3	unreviewed	Q88RN3_PSEPK	prlC PP_0096	3.4.24.70	cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; proteolysis [GO:0006508]	160488
Q88RP4	unreviewed	Q88RP4_PSEPK	PP_0085		plasma membrane [GO:0005886]; ribosome binding [GO:0043022]	160488
Q88RP6	reviewed	TRPB_PSEPK	trpB PP_0083	4.2.1.20	tryptophan synthase activity [GO:0004834]	160488
Q88RP7	reviewed	TRPA_PSEPK	trpA PP_0082	4.2.1.20	tryptophan synthase activity [GO:0004834]	160488
Q88RR1	reviewed	DEF1_PSEPK	def1 PP_0068	3.5.1.88	metal ion binding [GO:0046872]; peptide deformylase activity [GO:0042586]; translation [GO:0006412]	160488
Q88RR2	reviewed	FMT_PSEPK	fmt PP_0067	2.1.2.9	methionyl-tRNA formyltransferase activity [GO:0004479]	160488
Q88RR7	unreviewed	Q88RR7_PSEPK	tag PP_0062	3.2.2.20	membrane [GO:0016020]; DNA-3-methyladenine glycosylase activity [GO:0008725]; metal ion binding [GO:0046872]; base-excision repair [GO:0006284]	160488
Q88RR8	reviewed	SYGA_PSEPK	glyQ PP_0061	6.1.1.14	cytosol [GO:0005829]; ATP binding [GO:0005524]; glycine-tRNA ligase activity [GO:0004820]; glycyl-tRNA aminoacylation [GO:0006426]	160488
Q88RR9	reviewed	SYGB_PSEPK	glyS PP_0060	6.1.1.14	cytoplasm [GO:0005737]; arginine-tRNA ligase activity [GO:0004814]; ATP binding [GO:0005524]; glycine-tRNA ligase activity [GO:0004820]; arginyl-tRNA aminoacylation [GO:0006420]; glycyl-tRNA aminoacylation [GO:0006426]	160488
Q88RT5	unreviewed	Q88RT5_PSEPK	czcB-I PP_0044		membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]	160488
Q88RT8	unreviewed	Q88RT8_PSEPK	cadA-I PP_0041	3.6.3.3	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled monoatomic cation transmembrane transporter activity [GO:0019829]; metal ion binding [GO:0046872]; P-type ion transporter activity [GO:0015662]	160488
Q88RU9	unreviewed	Q88RU9_PSEPK	czrSA PP_0030	2.7.13.3	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; phosphorelay sensor kinase activity [GO:0000155]	160488
Q88RW7	reviewed	RECF_PSEPK	recF PP_0012		cytoplasm [GO:0005737]; ATP binding [GO:0005524]; single-stranded DNA binding [GO:0003697]; DNA repair [GO:0006281]; DNA replication [GO:0006260]; SOS response [GO:0009432]	160488
Q88RW8	reviewed	MNMG_PSEPK	mnmG gidA PP_0004		cytoplasm [GO:0005737]; flavin adenine dinucleotide binding [GO:0050660]; tRNA wobble uridine modification [GO:0002098]	160488
Q9Z408	reviewed	CSD_PSEPK	csdA PP_1529	2.8.1.7	cysteine desulfurase activity [GO:0031071]; pyridoxal phosphate binding [GO:0030170]; cysteine metabolic process [GO:0006534]	160488
A0A140FVW5	unreviewed	A0A140FVW5_PSEPK	PP_5421			160488
A0A140FVW6	unreviewed	A0A140FVW6_PSEPK	PP_5422			160488
A0A140FVW7	unreviewed	A0A140FVW7_PSEPK	PP_5423		membrane [GO:0016020]	160488
A0A140FVW8	unreviewed	A0A140FVW8_PSEPK	PP_5424			160488
A0A140FVW9	unreviewed	A0A140FVW9_PSEPK	PP_5425			160488
A0A140FVX0	unreviewed	A0A140FVX0_PSEPK	PP_5426			160488
A0A140FVX1	unreviewed	A0A140FVX1_PSEPK	PP_5427		membrane [GO:0016020]	160488
A0A140FVX2	unreviewed	A0A140FVX2_PSEPK	PP_5428		membrane [GO:0016020]	160488
A0A140FVX5	unreviewed	A0A140FVX5_PSEPK	PP_5429			160488
A0A140FVX6	unreviewed	A0A140FVX6_PSEPK	PP_5430			160488
A0A140FVX7	unreviewed	A0A140FVX7_PSEPK	PP_5431			160488
A0A140FVX8	unreviewed	A0A140FVX8_PSEPK	PP_5432			160488
A0A140FVX9	unreviewed	A0A140FVX9_PSEPK	PP_5433		membrane [GO:0016020]	160488
A0A140FVY0	unreviewed	A0A140FVY0_PSEPK	PP_5435		toxin-antitoxin complex [GO:0110001]; endonuclease activity [GO:0004519]; RNA binding [GO:0003723]	160488
A0A140FVY1	unreviewed	A0A140FVY1_PSEPK	PP_5437			160488
A0A140FVY2	unreviewed	A0A140FVY2_PSEPK	PP_5438			160488
A0A140FVY3	unreviewed	A0A140FVY3_PSEPK	PP_5439			160488
A0A140FVY4	unreviewed	A0A140FVY4_PSEPK	PP_5440			160488
A0A140FVY5	unreviewed	A0A140FVY5_PSEPK	PP_5441			160488
A0A140FVY6	unreviewed	A0A140FVY6_PSEPK	PP_5442			160488
A0A140FVY7	unreviewed	A0A140FVY7_PSEPK	PP_5443		membrane [GO:0016020]	160488
A0A140FVY8	unreviewed	A0A140FVY8_PSEPK	PP_5444			160488
A0A140FVY9	unreviewed	A0A140FVY9_PSEPK	PP_5445			160488
A0A140FVZ2	unreviewed	A0A140FVZ2_PSEPK	PP_0511		protein methyltransferase activity [GO:0008276]; methylation [GO:0032259]	160488
A0A140FVZ3	unreviewed	A0A140FVZ3_PSEPK	PP_5446			160488
A0A140FVZ4	unreviewed	A0A140FVZ4_PSEPK	PP_0598		membrane [GO:0016020]	160488
A0A140FVZ5	unreviewed	A0A140FVZ5_PSEPK	PP_5745		membrane [GO:0016020]	160488
A0A140FVZ7	unreviewed	A0A140FVZ7_PSEPK	PP_5447		membrane [GO:0016020]	160488
